gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_line	p_adj	condition
DNAJA2	8.81613188479181e-15	0.0824752868301774	0.888	0.681	2.62958765727685e-10	NALM6	1.05075567752658e-12	Expanded NK-treated
RSL1D1	9.69441224166028e-15	0.0933800068751189	0.992	0.949	2.89155233932001e-10	NALM6	1.14950871718805e-12	Expanded NK-treated
CCDC25	9.85179752909853e-15	0.086270483173485	0.871	0.649	2.93849564900422e-10	NALM6	1.16221052279498e-12	Expanded NK-treated
HLA-B	1.03410631681603e-14	0.100214225460575	0.995	0.96	3.08442891116717e-10	NALM6	1.21373635824468e-12	Expanded NK-treated
APOE	1.08503340135193e-14	-0.125796303670043	0.299	0.276	3.2363291262124e-10	NALM6	1.26707789424542e-12	Expanded NK-treated
SF3B6	1.10156615486836e-14	0.0742215013548166	0.995	0.958	3.28564137012585e-10	NALM6	1.27992023280734e-12	Expanded NK-treated
CCDC90B	1.11909383517816e-14	0.0798329309160915	0.803	0.546	3.33792118218589e-10	NALM6	1.29378438284947e-12	Expanded NK-treated
SF3B1	1.14831826842791e-14	0.0801517826819029	0.972	0.885	3.42508889923993e-10	NALM6	1.32096592052687e-12	Expanded NK-treated
SNX5	1.18355019113382e-14	0.0778827717804434	0.897	0.678	3.53017515509485e-10	NALM6	1.35475482769288e-12	Expanded NK-treated
C1QBP	1.30547436483464e-14	0.0787443572625715	1	0.995	3.89383838799229e-10	NALM6	1.48695459427126e-12	Expanded NK-treated
HDLBP	1.40195125232181e-14	0.070738828507426	0.86	0.612	4.18160000030026e-10	NALM6	1.58901553216592e-12	Expanded NK-treated
LARP1	1.54466261818103e-14	0.0770618382474362	0.95	0.786	4.60726519124855e-10	NALM6	1.74222873451618e-12	Expanded NK-treated
SUDS3	1.62158172423009e-14	0.0798668363785323	0.76	0.492	4.8366918088611e-10	NALM6	1.81260303641081e-12	Expanded NK-treated
SMARCA4	1.62273518094039e-14	0.0744401517551392	0.973	0.855	4.8401322241909e-10	NALM6	1.81260303641081e-12	Expanded NK-treated
RFC1	1.6784971372066e-14	0.0891918580547293	0.964	0.842	5.00645341114613e-10	NALM6	1.86587551954284e-12	Expanded NK-treated
GALNT1	1.79322803876116e-14	0.0765336290407794	0.9	0.684	5.34866127121292e-10	NALM6	1.9838764934084e-12	Expanded NK-treated
ITGA6	1.83649287892615e-14	0.108545001345564	0.382	0.188	5.47770730997303e-10	NALM6	2.02206611173955e-12	Expanded NK-treated
EIF4G3	2.18592053733489e-14	0.0804760017271968	0.758	0.498	6.51994518670877e-10	NALM6	2.395395955652e-12	Expanded NK-treated
MRPS17	2.23242277989868e-14	0.0847971484316314	0.918	0.733	6.65864742560378e-10	NALM6	2.43481507154798e-12	Expanded NK-treated
SNX6	2.34300116658178e-14	0.0725066514502739	0.939	0.771	6.98846957956348e-10	NALM6	2.53878448458187e-12	Expanded NK-treated
SF3B2	2.34970971239737e-14	0.0696327423309404	0.987	0.9	7.00847915916763e-10	NALM6	2.53878448458187e-12	Expanded NK-treated
PDCD5	2.70372583330134e-14	0.0783644517977975	0.997	0.976	8.06440304298792e-10	NALM6	2.90541705521781e-12	Expanded NK-treated
SMC6	2.71416868751426e-14	0.0940444573644055	0.878	0.668	8.09555094424877e-10	NALM6	2.90541705521781e-12	Expanded NK-treated
TRIP11	2.81281708860698e-14	0.0856726838876474	0.666	0.412	8.38978953018804e-10	NALM6	2.99714086280049e-12	Expanded NK-treated
NDUFA12	2.92833621217225e-14	0.0752616908767703	0.994	0.953	8.73434842004617e-10	NALM6	3.10591696779114e-12	Expanded NK-treated
CSDE1	3.07222873852647e-14	0.0695605119477267	0.981	0.875	9.16353665840291e-10	NALM6	3.24365629644791e-12	Expanded NK-treated
CDC123	3.25401012945641e-14	0.0643737874794066	0.96	0.808	9.70573601312962e-10	NALM6	3.41996464605868e-12	Expanded NK-treated
S100A13	3.36027434176288e-14	0.0879357292457463	0.691	0.435	1.00226902791761e-09	NALM6	3.5069187151478e-12	Expanded NK-treated
NPM1	3.36707877676158e-14	0.0897029642200593	1	0.999	1.00429858674468e-09	NALM6	3.5069187151478e-12	Expanded NK-treated
LRRFIP2	3.62127999375003e-14	0.0747942790280475	0.686	0.411	1.08011918373582e-09	NALM6	3.75476394688287e-12	Expanded NK-treated
LTB	3.72781702423781e-14	0.0502742734175467	0.16	0.046	1.11189598381941e-09	NALM6	3.84797255510834e-12	Expanded NK-treated
SNRPE	3.92623247187403e-14	0.0627158099151441	0.999	0.992	1.17107735938587e-09	NALM6	4.03477098731872e-12	Expanded NK-treated
PCBP1	4.00395509186006e-14	0.0636212908407154	0.994	0.948	1.1942596852491e-09	NALM6	4.09643582451276e-12	Expanded NK-treated
HNRNPF	4.2227589566045e-14	0.0742465790141793	0.994	0.977	1.25952231398642e-09	NALM6	4.30126134778014e-12	Expanded NK-treated
TGOLN2	4.41110936612136e-14	0.0713365965898547	0.814	0.558	1.31570159063302e-09	NALM6	4.47340661243238e-12	Expanded NK-treated
PPDPF	4.43924347243121e-14	0.0676498515535748	0.994	0.927	1.32409315052206e-09	NALM6	4.48227893316831e-12	Expanded NK-treated
RPS12	4.61904336658338e-14	0.0686499890732941	1	1	1.37772206495083e-09	NALM6	4.64354437922352e-12	Expanded NK-treated
ROCK1	4.67247704327261e-14	0.106471083826862	0.975	0.9	1.39365972769692e-09	NALM6	4.67692702140906e-12	Expanded NK-treated
YWHAB	4.75655010654423e-14	0.0659763106168141	0.999	0.988	1.41873620027895e-09	NALM6	4.74055825704809e-12	Expanded NK-treated
HUWE1	5.05725759984482e-14	0.0830092362905369	0.874	0.663	1.50842822430571e-09	NALM6	5.01862275637819e-12	Expanded NK-treated
SEPHS2	5.1277846729445e-14	0.0725872430600021	0.79	0.528	1.52946433439916e-09	NALM6	5.04999659312174e-12	Expanded NK-treated
CLC	5.13255427464583e-14	-0.0422678318022101	0.027	0.06	1.53088696349861e-09	NALM6	5.04999659312174e-12	Expanded NK-treated
ZNF706	5.46001359668847e-14	0.0665065214831482	0.982	0.885	1.62855825548427e-09	NALM6	5.34942518570469e-12	Expanded NK-treated
APPL1	5.52379910548678e-14	0.0770394668619177	0.891	0.672	1.64758355919354e-09	NALM6	5.38908366738672e-12	Expanded NK-treated
PTPN11	5.65296423682625e-14	0.0770387099254045	0.844	0.611	1.68610964291817e-09	NALM6	5.49192601192843e-12	Expanded NK-treated
MRPL52	5.77473635496855e-14	0.0688135484574863	0.994	0.953	1.72243061259647e-09	NALM6	5.58675539747208e-12	Expanded NK-treated
STAT1	6.06368041922849e-14	0.0714804865879491	0.553	0.298	1.80861395864328e-09	NALM6	5.84185077722505e-12	Expanded NK-treated
GNB2	6.12311857262652e-14	0.0720468918579166	0.909	0.709	1.82634257665731e-09	NALM6	5.87463683138051e-12	Expanded NK-treated
UBE2L3	6.19135161230548e-14	0.0708691911398278	0.992	0.937	1.84669444540236e-09	NALM6	5.9155550404846e-12	Expanded NK-treated
ZFR	6.8957557095304e-14	0.0812587934045789	0.828	0.596	2.05679705548163e-09	NALM6	6.56146763439349e-12	Expanded NK-treated
TERF2IP	7.06482660809612e-14	0.066945687812199	0.934	0.737	2.10722583239683e-09	NALM6	6.66304355454587e-12	Expanded NK-treated
CCNI	7.08473955477837e-14	0.0721651656350189	0.996	0.965	2.11316526700374e-09	NALM6	6.66304355454587e-12	Expanded NK-treated
KDELR2	7.08895733248976e-14	0.0712941230478456	0.918	0.716	2.11442330356172e-09	NALM6	6.66304355454587e-12	Expanded NK-treated
ARPC2	7.87173625839813e-14	0.0706372435206477	0.997	0.98	2.34790277379241e-09	NALM6	7.36883748043245e-12	Expanded NK-treated
ELANE	8.19599926337896e-14	-0.100323095638082	0.187	0.19	2.44462070028804e-09	NALM6	7.64144737773582e-12	Expanded NK-treated
SAFB	8.60722180005318e-14	0.0833384486033726	0.809	0.572	2.56727604630186e-09	NALM6	7.99261776951123e-12	Expanded NK-treated
PSMB2	8.88984524842049e-14	0.0637000691348086	0.991	0.918	2.65157414224638e-09	NALM6	8.19555049129194e-12	Expanded NK-treated
TCP1	8.89664896338672e-14	0.0800138305827571	0.99	0.947	2.65360348630936e-09	NALM6	8.19555049129194e-12	Expanded NK-treated
KRR1	9.91670639023525e-14	0.0741753045980742	0.95	0.806	2.95785601501547e-09	NALM6	9.0989716331357e-12	Expanded NK-treated
DHX36	1.12379089911082e-13	0.0647460411655694	0.951	0.791	3.35193111477785e-09	NALM6	1.02704716083954e-11	Expanded NK-treated
KRAS	1.22676324959994e-13	0.0723354742953675	0.929	0.758	3.65906674458173e-09	NALM6	1.1167409392618e-11	Expanded NK-treated
HLA-A	1.27380892148444e-13	0.0856992815522968	0.986	0.913	3.79938987011164e-09	NALM6	1.15501999539464e-11	Expanded NK-treated
PAG1	1.42040367899882e-13	0.102309216456294	0.954	0.817	4.23663805334978e-09	NALM6	1.28291304163323e-11	Expanded NK-treated
GTF2A2	1.51697467010678e-13	0.0646977377422813	0.99	0.914	4.52468034852748e-09	NALM6	1.36480499308206e-11	Expanded NK-treated
LCP1	1.6074257130797e-13	0.103277982078835	0.942	0.802	4.79446867440282e-09	NALM6	1.43677894678063e-11	Expanded NK-treated
SMU1	1.60940120757799e-13	0.0729298815446859	0.805	0.556	4.80036098184289e-09	NALM6	1.43677894678063e-11	Expanded NK-treated
TWISTNB	1.63944784914002e-13	0.0806802844121057	0.916	0.72	4.88998109962994e-09	NALM6	1.45478175132212e-11	Expanded NK-treated
NME2	1.64215049344811e-13	0.0578070487738538	1	1	4.89804227680769e-09	NALM6	1.45478175132212e-11	Expanded NK-treated
SSBP1	1.69975563373132e-13	0.0687039635473692	0.999	0.984	5.0698611287304e-09	NALM6	1.5000667848525e-11	Expanded NK-treated
RANBP1	1.71333204515235e-13	0.0718796171451803	0.999	0.998	5.1103554910759e-09	NALM6	1.50629899422101e-11	Expanded NK-treated
PPIA	1.79120535959371e-13	-0.0857501857596867	0.999	1	5.34262822606015e-09	NALM6	1.56879736077749e-11	Expanded NK-treated
RPS27A	1.87515699682362e-13	0.0591620625136748	1	1	5.5930307744258e-09	NALM6	1.63612755020965e-11	Expanded NK-treated
ACADM	1.91153876334524e-13	0.0619184713098029	0.926	0.718	5.70154666942986e-09	NALM6	1.66160147691988e-11	Expanded NK-treated
ILF2	1.97226356658225e-13	0.063631145558406	0.992	0.947	5.88267054004488e-09	NALM6	1.70796547515037e-11	Expanded NK-treated
GLTP	2.06636667077197e-13	0.0693707387862473	0.651	0.386	6.16335186891156e-09	NALM6	1.78278097617871e-11	Expanded NK-treated
FMR1	2.27143911018359e-13	0.0668844853103203	0.515	0.268	6.77502143394459e-09	NALM6	1.95242435337044e-11	Expanded NK-treated
SELENOT	2.32904270949442e-13	0.0625706237750956	0.933	0.743	6.94683568960902e-09	NALM6	1.99452316773815e-11	Expanded NK-treated
DCAF13	2.38212913305655e-13	0.0721169465615197	0.935	0.776	7.10517656516776e-09	NALM6	2.03245718872817e-11	Expanded NK-treated
COX7A2	2.40257301658508e-13	0.0652719319511586	0.999	0.992	7.16615453656831e-09	NALM6	2.04236372387795e-11	Expanded NK-treated
CCND3	2.42997336195551e-13	-0.221879617024005	0.963	0.919	7.2478815467047e-09	NALM6	2.05808952656173e-11	Expanded NK-treated
TOP2B	2.69043576190427e-13	0.122827517062985	0.975	0.873	8.02476274703188e-09	NALM6	2.2668168657284e-11	Expanded NK-treated
PSMC6	2.69602386504329e-13	0.067507279166458	0.924	0.73	8.04143038226462e-09	NALM6	2.2668168657284e-11	Expanded NK-treated
CCL4	2.78409786693277e-13	0.0239420417827151	0.037	0	8.30412870770038e-09	NALM6	2.33238807533404e-11	Expanded NK-treated
SSRP1	3.07778485759715e-13	0.0724784578848821	0.988	0.917	9.18010889475503e-09	NALM6	2.56740044601423e-11	Expanded NK-treated
CHCHD2	3.08683212521389e-13	0.0614234268057672	1	1	9.20709417987548e-09	NALM6	2.56740044601423e-11	Expanded NK-treated
RWDD1	3.14075618707331e-13	0.0663696509695642	0.981	0.878	9.36793347918355e-09	NALM6	2.59538844375573e-11	Expanded NK-treated
C4orf3	3.14293211768707e-13	0.0695127212251325	0.942	0.784	9.37442362742523e-09	NALM6	2.59538844375573e-11	Expanded NK-treated
GEMIN5	3.36864649755729e-13	0.070144399093116	0.595	0.332	1.00476619082641e-08	NALM6	2.77188058065906e-11	Expanded NK-treated
UQCRB	3.65104267219134e-13	0.0613631828948973	0.997	0.964	1.08899649783451e-08	NALM6	2.99359605200029e-11	Expanded NK-treated
NOL10	3.67005931674163e-13	0.0703536823334031	0.628	0.363	1.09466859240453e-08	NALM6	2.99855517744523e-11	Expanded NK-treated
BID	3.74820948986508e-13	0.0680931406458989	0.943	0.78	1.11797844454206e-08	NALM6	3.05162323326269e-11	Expanded NK-treated
MRPS22	3.83284774907445e-13	0.0666554761805568	0.827	0.576	1.14322349811644e-08	NALM6	3.1095826545298e-11	Expanded NK-treated
FAM49B	4.09092458419271e-13	0.0598642498953931	0.921	0.713	1.22020007572716e-08	NALM6	3.30735518306657e-11	Expanded NK-treated
PPM1G	4.21760771505291e-13	0.0747981617762423	0.996	0.967	1.25798585316883e-08	NALM6	3.39789287761161e-11	Expanded NK-treated
BCLAF1	4.25043926301866e-13	0.0687501444280689	0.979	0.882	1.26777851898057e-08	NALM6	3.4124533555388e-11	Expanded NK-treated
ARF4	4.36666243327382e-13	0.073363395372204	0.866	0.638	1.30244440397258e-08	NALM6	3.49363213779091e-11	Expanded NK-treated
NOP14	4.67988658406467e-13	0.0895769249071465	0.865	0.656	1.39586977142897e-08	NALM6	3.7313219860946e-11	Expanded NK-treated
MRPL44	4.89211239208566e-13	0.065941579335532	0.764	0.496	1.45917036318739e-08	NALM6	3.88712792885926e-11	Expanded NK-treated
SUMO1	4.92168508856023e-13	0.0592056823973719	0.99	0.92	1.46799101136486e-08	NALM6	3.89723296635923e-11	Expanded NK-treated
EIF5	5.21365087799305e-13	0.0808083369994086	0.997	0.956	1.55507564737899e-08	NALM6	4.11433568603943e-11	Expanded NK-treated
COX7B	5.62779335251385e-13	0.0619211303399458	0.999	0.992	1.6786019232543e-08	NALM6	4.41831518456985e-11	Expanded NK-treated
GMPS	5.6370685037977e-13	0.0622493538320194	0.917	0.715	1.68136842262774e-08	NALM6	4.41831518456985e-11	Expanded NK-treated
LMAN2	5.66934843602115e-13	0.0628837473735924	0.954	0.796	1.69099655801203e-08	NALM6	4.42860386951625e-11	Expanded NK-treated
KIF2A	5.73916740008628e-13	0.0675558533606196	0.889	0.675	1.71182146042373e-08	NALM6	4.46804810184495e-11	Expanded NK-treated
SMAD2	5.83741164495351e-13	0.0773000263356703	0.821	0.592	1.74112477134028e-08	NALM6	4.52928295485286e-11	Expanded NK-treated
FKBP3	6.24202626541244e-13	0.0635794801000738	0.989	0.905	1.86180917418457e-08	NALM6	4.82702780297212e-11	Expanded NK-treated
CCDC88A	6.31531919562254e-13	0.0695407805010861	0.926	0.744	1.88367025647833e-08	NALM6	4.86742701470614e-11	Expanded NK-treated
DDX23	6.36913986084077e-13	0.0648977354708367	0.729	0.451	1.89972334629298e-08	NALM6	4.89259972964652e-11	Expanded NK-treated
VPS35	6.46287453563179e-13	0.0609801282536244	0.944	0.8	1.92768158774289e-08	NALM6	4.9481650666516e-11	Expanded NK-treated
EEF2	6.57095898028187e-13	0.0687918552526887	0.999	0.999	1.95991993504867e-08	NALM6	5.01431397828638e-11	Expanded NK-treated
RB1	6.7466610621193e-13	0.0788433738968113	0.909	0.721	2.01232659499832e-08	NALM6	5.13145714073429e-11	Expanded NK-treated
C4orf48	7.00979020779056e-13	-0.0799371867028438	0.103	0.124	2.09081012527769e-08	NALM6	5.31411046506667e-11	Expanded NK-treated
THOC3	7.25102300488736e-13	0.059174021156988	0.861	0.605	2.16276263166775e-08	NALM6	5.479024637876e-11	Expanded NK-treated
RAB10	7.62788286585955e-13	0.0630912269745344	0.922	0.731	2.27516862239993e-08	NALM6	5.7450132776679e-11	Expanded NK-treated
CLEC14A	7.7659384757547e-13	0.127603019578094	0.743	0.534	2.31634646916335e-08	NALM6	5.83000095572728e-11	Expanded NK-treated
ZFP36L1	8.09190969942703e-13	0.106700112141233	0.824	0.613	2.4135739060481e-08	NALM6	6.0550529472541e-11	Expanded NK-treated
SET	8.16834796134006e-13	0.07698177444622	1	0.999	2.4363731464289e-08	NALM6	6.09253359877758e-11	Expanded NK-treated
GBP1	8.20468926581471e-13	0.0590336291275975	0.269	0.11	2.44721266731455e-08	NALM6	6.0999622252144e-11	Expanded NK-treated
UBR5	8.86336379521317e-13	0.0665014110626181	0.713	0.437	2.64367551919823e-08	NALM6	6.56854800233715e-11	Expanded NK-treated
G3BP1	8.9849587054275e-13	0.0696211477057207	0.984	0.908	2.67994363306786e-08	NALM6	6.63738706667395e-11	Expanded NK-treated
ADAR	9.11744300978753e-13	0.0594861892013914	0.908	0.7	2.71945972652933e-08	NALM6	6.71380628255756e-11	Expanded NK-treated
BRD2	9.50870367159059e-13	0.0728214074289696	0.901	0.693	2.83616104412533e-08	NALM6	6.97969035855611e-11	Expanded NK-treated
SFT2D1	9.79385945252707e-13	0.0710401277839939	0.831	0.587	2.92121445890525e-08	NALM6	7.16625374244718e-11	Expanded NK-treated
RHEB	1.0068885243346e-12	0.064865266554449	0.928	0.742	3.00324640153281e-08	NALM6	7.34425124910556e-11	Expanded NK-treated
DHX16	1.02260019170401e-12	0.0678390241685417	0.582	0.33	3.05010959179554e-08	NALM6	7.43539673980505e-11	Expanded NK-treated
LUC7L2	1.04614662869812e-12	0.0654448398996625	0.961	0.821	3.12034154941789e-08	NALM6	7.58275935697743e-11	Expanded NK-treated
RECQL	1.05193020894808e-12	0.0636682652565055	0.842	0.601	3.13759223422943e-08	NALM6	7.60085321603044e-11	Expanded NK-treated
NIN	1.14692419556849e-12	0.076225961358843	0.742	0.485	3.42093079812214e-08	NALM6	8.261427180665e-11	Expanded NK-treated
PHF14	1.18130170388343e-12	0.0643852185668083	0.948	0.799	3.5234685921731e-08	NALM6	8.48262670720267e-11	Expanded NK-treated
HSPD1	1.27500691439523e-12	0.0976277822700453	1	1	3.80296312356666e-08	NALM6	9.12715475995249e-11	Expanded NK-treated
IGHM	1.28572562688202e-12	-0.140950900565094	1	0.998	3.83493382730101e-08	NALM6	9.17547776073028e-11	Expanded NK-treated
LYPLA1	1.3185252190141e-12	0.0641459148105643	0.942	0.767	3.93276517075336e-08	NALM6	9.3805969581674e-11	Expanded NK-treated
UBE2M	1.387966789601e-12	0.062171543863784	0.963	0.835	4.13988854334289e-08	NALM6	9.84434604575284e-11	Expanded NK-treated
MAD2L1	1.44757836380488e-12	0.0881936445249791	0.949	0.842	4.31769198572081e-08	NALM6	1.02357513540968e-10	Expanded NK-treated
DNAJC9	1.56688390650734e-12	0.0711736668115715	0.94	0.785	4.67354462793945e-08	NALM6	1.10455761238606e-10	Expanded NK-treated
BTF3L4	1.67214604792312e-12	0.0688119603825946	0.837	0.609	4.98751001714029e-08	NALM6	1.17517814346743e-10	Expanded NK-treated
ACTR3	2.18493093573107e-12	0.0585326341776757	0.955	0.814	6.51699350200505e-08	NALM6	1.53090827563557e-10	Expanded NK-treated
CISD1	2.23303837238694e-12	0.0654164992031223	0.968	0.84	6.66048355331853e-08	NALM6	1.55988861771392e-10	Expanded NK-treated
ALYREF	2.41551148084942e-12	0.0608034716968489	0.978	0.89	7.20474609392956e-08	NALM6	1.68227278494579e-10	Expanded NK-treated
AZU1	2.43360304122723e-12	-0.0905686459093329	0.205	0.197	7.25870779106845e-08	NALM6	1.68978286844612e-10	Expanded NK-treated
MRPL21	2.66678443392231e-12	0.065517741964884	0.969	0.854	7.95421793106009e-08	NALM6	1.84614939165125e-10	Expanded NK-treated
MEF2C	2.68667258903393e-12	0.0896705056216374	0.928	0.779	8.01353833131149e-08	NALM6	1.85436548070575e-10	Expanded NK-treated
ACTR2	2.94153540308306e-12	0.0615875452136485	0.978	0.881	8.77371764677584e-08	NALM6	2.02423159494305e-10	Expanded NK-treated
ATP5ME	3.14780311428117e-12	-0.182313023241087	0.995	0.968	9.38895234896644e-08	NALM6	2.15974788155517e-10	Expanded NK-treated
CLINT1	3.29428109533414e-12	0.074881289037492	0.862	0.648	9.82585222305315e-08	NALM6	2.24470660872233e-10	Expanded NK-treated
NUDCD2	3.29994354602681e-12	0.0615911924934134	0.913	0.723	9.84274161473418e-08	NALM6	2.24470660872233e-10	Expanded NK-treated
PIK3AP1	3.30075359815583e-12	0.0802299819610106	0.804	0.583	9.84515775721941e-08	NALM6	2.24470660872233e-10	Expanded NK-treated
SAP18	3.39558254772417e-12	0.0564664392056824	0.997	0.966	1.01280040650969e-07	NALM6	2.30242403719878e-10	Expanded NK-treated
LSM5	3.45730407646606e-12	0.0585686873126385	0.99	0.941	1.03121008688753e-07	NALM6	2.33742060982597e-10	Expanded NK-treated
DHX29	3.79047584177757e-12	0.0700119086982465	0.703	0.449	1.13058522932699e-07	NALM6	2.55520065345717e-10	Expanded NK-treated
TYW3	3.81051463736442e-12	0.0695761956727878	0.928	0.756	1.13656220088669e-07	NALM6	2.56124184433547e-10	Expanded NK-treated
HLA-C	3.93531362233901e-12	0.0671173239182774	0.993	0.948	1.17378599413506e-07	NALM6	2.63745859639775e-10	Expanded NK-treated
OAZ1	3.96222937537138e-12	0.0579666693279335	1	1	1.18181415579202e-07	NALM6	2.64782276350685e-10	Expanded NK-treated
PTGES3	4.0710229711189e-12	0.0732487583524937	1	0.996	1.21426402159564e-07	NALM6	2.71268568121646e-10	Expanded NK-treated
XRN2	4.18902554100328e-12	0.0602163818195487	0.971	0.86	1.24946064811505e-07	NALM6	2.78329449882407e-10	Expanded NK-treated
PAPOLA	4.23949836385597e-12	0.0554197519776403	0.982	0.871	1.26451517698732e-07	NALM6	2.80875877275295e-10	Expanded NK-treated
HECTD1	4.43827117954027e-12	0.0686674481331806	0.76	0.504	1.32380314472148e-07	NALM6	2.93204874895229e-10	Expanded NK-treated
ZNF106	4.50546511395539e-12	0.0693890145846441	0.805	0.566	1.34384507953947e-07	NALM6	2.96175919028112e-10	Expanded NK-treated
PRKAR1A	4.50886270642225e-12	0.0678743238639662	0.74	0.493	1.34485847944456e-07	NALM6	2.96175919028112e-10	Expanded NK-treated
UXT	4.70854953288995e-12	0.06034482825261	0.993	0.947	1.40441906917509e-07	NALM6	3.08416663737908e-10	Expanded NK-treated
LYAR	4.85079741563215e-12	0.0907040934455872	0.972	0.886	1.4468473451606e-07	NALM6	3.16836547582617e-10	Expanded NK-treated
EBPL	5.00875701213637e-12	0.0658109812363945	0.945	0.772	1.49396195400991e-07	NALM6	3.26232336998921e-10	Expanded NK-treated
NAP1L1	5.08179846146228e-12	0.0757006272732133	0.999	1	1.51574802710035e-07	NALM6	3.30059955129019e-10	Expanded NK-treated
MRPS15	5.22543880846759e-12	0.0521753124538342	0.977	0.879	1.55859163340163e-07	NALM6	3.38438644620134e-10	Expanded NK-treated
TBRG1	5.63242969781041e-12	0.0621955679203581	0.625	0.368	1.67998480596591e-07	NALM6	3.63779439868079e-10	Expanded NK-treated
MYL12B	5.68275881320029e-12	0.0715792915459552	0.996	0.972	1.69499647121325e-07	NALM6	3.66007658158265e-10	Expanded NK-treated
ANP32E	5.72727042147196e-12	0.0735540681742268	0.989	0.924	1.70827294861244e-07	NALM6	3.6784985190354e-10	Expanded NK-treated
TALDO1	5.88786015701709e-12	0.0563943494484371	0.994	0.938	1.75617204903349e-07	NALM6	3.77116627563848e-10	Expanded NK-treated
TSFM	5.92427220773248e-12	0.0585311128977953	0.876	0.658	1.76703267140037e-07	NALM6	3.78400613224283e-10	Expanded NK-treated
